RTlexdec,RTnaming,Word,Familiarity,AgeSubject,WordCategory,WrittenFrequency,WrittenSpokenFrequencyRatio,FamilySize,DerivationalEntropy,InflectionalEntropy,NumberSimplexSynsets,NumberComplexSynsets,LengthInLetters,Ncount,MeanBigramFrequency,FrequencyInitialDiphone,ConspelV,ConspelN,ConphonV,ConphonN,ConfriendsV,ConfriendsN,ConffV,ConffN,ConfbV,ConfbN,NounFrequency,VerbFrequency,CV,Obstruent,Frication,Voice,FrequencyInitialDiphoneWord,FrequencyInitialDiphoneSyllable,CorrectLexdec
6.589132784,6.175243375,fret,2.9,young,V,3.610917913,0.538224598,2.197224577,1.2719,1.75615,2.63905733,0,4,0,8.599641,11.69309,13,7.716906135,18,7.752335163,13,7.716906135,0,0,1.791759469,4.406719247,4,89,C,obst,frication,voiceless,12.68663595,12.77547468,20
6.523782546,6.202333068,flop,3.07,young,V,3.850147602,0.084307106,2.197224577,0.95215,1.77201,2.079441542,0.693147181,4,7,8.044876,10.59918,19,6.234410726,21,6.249975242,19,6.234410726,0,0,1.098612289,2.197224577,18,100,C,obst,frication,voiceless,10.4256388,10.93214222,26
6.450786328,6.121176154,jolt,3.34,young,V,3.555348061,1.581267035,1.386294361,0.085,1.79037,1.386294361,0,4,5,7.370149,10.09712,6,3.496507561,7,3.496507561,6,3.496507561,0,0,0.693147181,0,37,56,C,obst,frication,voiced,7.455298486,7.512071246,30
6.588761402,6.200914771,grub,3.03,young,V,3.951243719,-0.274129106,1.609437912,1.04161,1.60666,1.791759469,1.098612289,4,2,7.638534,11.50271,16,5.283203729,16,5.283203729,16,5.283203729,0,0,0,0,62,32,C,obst,burst,voiced,11.31994733,11.7487167,26
6.559091021,6.220391343,fray,2.43,young,V,3.784189634,1.4046435,1.098612289,0,1.358,1.386294361,0,4,5,8.329497,11.69309,32,8.414495793,49,10.35475424,31,8.414495793,0.693147181,0,2.944438979,10.19969567,35,51,C,obst,frication,voiceless,12.68663595,12.77547468,16
6.386879319,6.141607206,cheek,4.07,young,V,6.09356977,0.381819126,1.945910149,0.5829,1.05477,1.791759469,1.098612289,5,3,8.977824,12.67433,10,6.118097198,32,6.49677499,10,6.118097198,0,0,3.135494216,5.347107531,808,14,C,obst,frication,voiceless,9.051813464,9.407468436,29
6.291883905,6.183736435,flow,5,young,V,6.642486801,1.895817053,2.197224577,0.35805,1.58058,2.708050201,2.63905733,4,6,8.15754,10.59918,28,8.227108234,41,8.837826364,16,7.33823815,2.564949357,7.69802917,3.258096538,8.58541243,639,616,C,obst,frication,voiceless,10.4256388,10.93214222,30
6.322224069,6.130356546,grab,5.1,young,V,5.262690189,-0.161378383,1.386294361,0.0433,1.59469,2.079441542,1.098612289,4,5,8.098646,11.50271,16,3.970291914,14,3.970291914,14,3.970291914,1.098612289,0,0,0,32,600,C,obst,burst,voiced,11.31994733,11.7487167,26
6.347949473,6.217204724,stare,4.4,young,V,5.777652323,2.098823205,1.098612289,0,1.69937,1.386294361,0.693147181,5,10,9.560619,13.30069,21,8.510369966,40,8.943897803,20,6.350885717,0.693147181,8.387995253,3.044522438,8.866299566,138,2175,C,obst,frication,voiceless,12.42202641,13.1273947,28
6.253174752,6.164366882,stand,5.53,young,V,7.809135398,0.198480647,3.295836866,0.33192,1.81526,3.258096538,3.63758616,5,0,9.623531,13.30069,13,10.30306872,17,10.30404062,12,10.30303519,0.693147181,0.693147181,1.791759469,3.433987204,578,8376,C,obst,frication,voiceless,12.42202641,13.1273947,29
6.205809504,6.089271607,cheer,3.87,young,V,5.081404365,1.027881797,2.564949357,1.48589,1.82027,2.079441542,1.386294361,5,3,9.611228,12.67433,12,4.574710979,36,7.824845691,12,4.574710979,0,0,3.218875825,7.785720897,103,270,C,obst,frication,voiceless,7.062191632,7.161622003,29
6.467248314,6.137943013,bluff,3.37,young,V,4.691347882,1.618654568,1.945910149,0.24818,1.29728,2.079441542,0.693147181,5,1,8.128683,11.84506,14,4.17438727,17,4.955827058,14,4.17438727,0,0,1.386294361,4.356708827,99,39,C,obst,burst,voiced,10.99988071,11.70969219,28
6.349610908,6.091309882,cheat,4.13,young,V,4.406719247,-0.766034896,1.386294361,0.14897,1.8095,2.302585093,1.098612289,5,3,9.630884,12.67433,18,7.02464903,28,7.127693699,14,5.976350909,1.609437912,6.59441346,2.708050201,6.748759547,25,250,C,obst,frication,voiceless,9.051813464,9.407468436,30
6.510258341,6.14761323,grin,3.7,young,V,5.438079309,1.959920886,1.098612289,0,1.75652,1.098612289,0,4,5,8.511053,11.50271,17,9.988425949,20,10.09637806,17,9.988425949,0,0,1.386294361,7.817222786,218,479,C,obst,burst,voiced,11.31994733,11.7487167,28
6.460233039,6.184561177,grip,4.07,young,V,4.744932128,0.285944453,1.609437912,0.04806,1.94985,2.302585093,0.693147181,4,6,7.90468,11.50271,25,5.942799375,28,6.063785209,25,5.942799375,0,0,1.386294361,3.912023005,160,261,C,obst,burst,voiced,11.31994733,11.7487167,29
6.459168659,6.190725158,skulk,1.7,young,V,1.609437912,0.328504067,1.098612289,0.22229,1.63493,1.386294361,0,5,2,7.591797,10.3889,4,2.995732274,4,2.995732274,4,2.995732274,0,0,0,0,0,27,C,obst,frication,voiceless,11.12901145,11.57856338,19
6.309991003,6.162683026,give,6.2,young,V,9.066585468,-0.480512814,1.945910149,0.01426,2.10189,3.850147602,3.970291914,4,7,8.150199,11.28942,13,6.903747258,4,6.34738921,2,6.345636361,2.48490665,6.056784013,1.098612289,0.693147181,0,22921,C,obst,burst,voiced,10.25358089,10.79090545,28
6.45126,6.174410909,gird,1.77,young,V,2.564949357,1.284015512,1.386294361,1.58435,1.72149,1.609437912,0,4,3,7.927806,11.28942,3,5.407171771,7,6.643789733,3,5.407171771,0,0,1.609437912,6.302618976,0,29,C,obst,burst,voiced,9.024974185,9.060795735,6
6.414245533,6.208187531,smear,3.4,young,V,4.204692619,1.825146485,1.609437912,0.09965,1.78028,2.302585093,1.386294361,5,3,9.138748,10.57664,21,7.434257382,36,7.824845691,17,7.367708572,1.609437912,4.700480366,2.995732274,6.823286122,65,112,C,obst,frication,voiceless,10.06997609,10.12559056,29
6.413868709,6.157826084,sing,4.93,young,V,6.013715156,-1.153322721,1.945910149,0.62591,1.98926,1.791759469,0,4,9,9.011523,12.51689,19,6.774223886,19,6.774223886,19,6.774223886,0,0,0,0,0,1407,C,obst,frication,voiceless,11.63110842,12.5485092,28
6.367500845,6.205567354,start,5.67,young,V,8.253748343,-0.38665314,2.397895273,0.39824,1.63719,2.995732274,2.079441542,5,3,9.314262,13.30069,15,6.857514063,12,7.008505182,11,6.838405201,1.609437912,2.944438979,0.693147181,5.159055299,856,8092,C,obst,frication,voiceless,12.42202641,13.1273947,30
6.475987262,6.140530895,pee,6.03,young,V,3.80666249,-1.029619417,1.098612289,0,1.31816,1.098612289,0,3,11,7.657753,12.47506,0,0,0,0,0,0,0,0,0,0,19,43,C,obst,burst,voiceless,10.8030593,11.40749828,28
6.439893355,6.187647917,drown,3.3,young,V,4.442651256,0.964492834,0.693147181,0,1.55207,1.609437912,0.693147181,5,5,8.646655,11.03329,16,7.866338923,9,7.190676034,8,7.189922171,2.197224577,7.156956365,0.693147181,0.693147181,0,448,C,obst,burst,voiced,10.58852695,10.89997483,29
6.441918954,6.14074625,sink,5.13,young,V,6.150602768,-0.107064819,1.945910149,0.10511,2.08485,2.48490665,1.609437912,4,10,8.592615,12.51689,19,6.466144724,21,6.481577129,19,6.466144724,0,0,1.098612289,2.397895273,261,892,C,obst,frication,voiceless,11.63110842,12.5485092,28
6.402033276,6.211001603,scorn,2.97,young,V,4.852030264,3.571096418,1.609437912,0.88613,1.12635,1.609437912,0,5,1,8.997886,11.1627,11,5.476463552,16,5.564520407,11,5.476463552,0,0,1.791759469,3.135494216,103,71,C,obst,frication,voiceless,11.12901145,11.57856338,28
6.620473127,6.147827065,droop,2.97,young,V,3.258096538,1.977162693,1.098612289,0,1.58034,1.609437912,0,5,2,8.703671,11.03329,12,4.077537444,17,6.148468296,12,4.077537444,0,0,1.791759469,6.01615716,9,148,C,obst,burst,voiced,10.58852695,10.89997483,23
6.554204023,6.161840033,pun,3.37,young,V,3.218875825,-0.00796817,1.386294361,0.17204,1.2904,1.098612289,0,3,17,7.32336,10.97119,13,6.23636959,20,8.407155086,12,6.234410726,0,0,2.079441542,8.286269453,33,5,C,obst,burst,voiceless,9.619797501,9.853456619,26
6.427749798,6.138590612,tube,4,young,V,5.579729826,0.328504067,2.197224577,0.55975,0.98468,1.945910149,4.060443011,4,3,8.34615,11.72115,3,3.526360525,4,3.526360525,3,3.526360525,0,0,0.693147181,0,428,1,C,obst,burst,voiceless,9.894900792,10.90041774,27
6.373439236,6.127087501,puff,3.73,young,V,4.17438727,0.328504067,2.197224577,0.97804,1.9406,2.833213344,2.48490665,4,6,7.464341,10.97119,14,4.17438727,17,4.955827058,14,4.17438727,0,0,1.386294361,4.356708827,80,159,C,obst,burst,voiceless,9.619797501,9.853456619,30
6.329114661,6.161207322,glow,3.7,young,V,5.634789603,1.463484,1.791759469,0.33381,1.618,2.48490665,1.386294361,4,4,7.966281,10.43834,28,8.227108234,41,8.837826364,16,7.33823815,2.564949357,7.69802917,3.258096538,8.58541243,239,298,C,obst,burst,voiced,9.495895183,10.00047814,29
6.468381723,6.125120932,lurk,2.63,young,V,3.044522438,1.763588592,0.693147181,0,1.60955,1.098612289,0,4,3,7.892975,10.9183,3,1.945910149,12,6.694562059,3,1.945910149,0,0,2.302585093,6.687108608,0,154,C,cont,short,voiced,8.77801781,8.87332799,25
6.402580327,6.092666428,jog,4.5,young,V,4.143134726,0.464305608,1.945910149,0.91965,1.74442,2.079441542,0.693147181,3,13,6.330635,10.09712,13,4.795790546,6,1.386294361,5,1.386294361,2.079441542,4.770684624,0,0,44,82,C,obst,frication,voiced,9.360569085,9.600014794,30
6.395578743,6.120297419,turn,5.9,young,V,8.349247801,-0.152791143,3.295836866,0.97043,1.65734,3.401197382,4.33073334,4,5,8.430284,11.72115,5,5.525452939,11,5.929589143,5,5.525452939,0,0,1.945910149,4.836281907,1862,10372,C,obst,burst,voiceless,9.989160534,10.62738215,27
6.583934672,6.08221891,tote,2.57,young,V,2.890371758,1.609437912,1.098612289,0,1.69379,1.098612289,0.693147181,4,8,9.026524,13.45478,10,5.996452089,23,6.37331979,10,5.996452089,0,0,2.63905733,5.220355825,15,27,C,obst,burst,voiceless,9.739379125,10.33113807,24
6.386323609,6.151668299,blink,4.37,young,V,4.262679877,0.342688702,1.609437912,0.44257,1.74163,1.609437912,1.386294361,5,5,9.043467,11.84506,19,6.466144724,21,6.481577129,19,6.466144724,0,0,1.098612289,2.397895273,21,246,C,obst,burst,voiced,10.99988071,11.70969219,30
6.45274272,6.090857291,rest,5.57,young,V,8.263848131,0.672996008,2.890371758,0.63185,0.88081,2.944438979,2.772588722,4,11,8.901983,13.86731,15,6.91274282,18,6.97354302,15,6.91274282,0,0,1.386294361,4.158883083,3680,939,C,cont,short,voiced,10.56905797,11.3819508,25
6.282621824,6.162472344,put,6.03,young,V,9.417679692,-0.983997992,2.708050201,0.04031,0.73299,2.397895273,4.317488114,3,17,7.379403,10.97119,13,8.53542596,3,6.232448017,0,0,2.564949357,8.44569719,1.098612289,4.276666119,0,14426,C,obst,burst,voiceless,9.958165114,10.00405661,27
6.453624999,6.1119107,lope,1.77,young,V,2.564949357,1.284015512,1.098612289,0,1.7863,1.386294361,0,4,13,8.247559,12.33756,13,5.723585102,15,5.793013608,13,5.723585102,0,0,1.098612289,3.135494216,8,30,C,cont,short,voiced,10.03950336,10.91483389,11
6.382712401,6.194813471,streak,3.07,young,V,4.65396035,0.539813161,1.609437912,0.52664,1.72911,2.079441542,1.386294361,6,1,9.718643,13.30069,16,5.66296048,32,6.49677499,14,5.247024072,1.098612289,4.59511985,2.944438979,6.161207322,143,79,C,obst,frication,voiceless,12.42202641,13.1273947,30
6.614014892,6.181051315,plod,1.9,young,V,2.833213344,0.165985137,1.098612289,0.37896,1.83136,0.693147181,0,4,4,8.181067,11.92678,12,5.905361848,16,6.061456919,12,5.905361848,0,0,1.609437912,4.143134726,0,63,C,obst,burst,voiceless,11.79633593,12.16309207,15
6.469761814,6.106800146,wrest,1.57,young,V,2.833213344,1.552279499,1.609437912,0.66796,1.49958,1.098612289,0,5,2,9.200856,9.85619,15,6.91274282,18,6.97354302,15,6.91274282,0,0,1.386294361,4.158883083,0,37,C,cont,short,voiced,10.56905797,11.3819508,15
6.427022296,6.140530895,haul,3.3,young,V,4.795790546,1.723097231,2.197224577,0.71103,1.66505,1.791759469,1.791759469,4,4,8.448644,13.49254,2,1.791759469,27,8.394121194,2,1.791759469,0,0,3.258096538,8.392989588,39,237,C,obst,frication,voiceless,9.05438807,9.14825218,30
6.327115018,6.188058763,sneak,3.93,young,V,4.094344562,-0.277631737,1.945910149,1.29475,1.55108,1.791759469,2.197224577,5,2,8.73066,9.89868,16,5.66296048,32,6.49677499,14,5.247024072,1.098612289,4.59511985,2.944438979,6.161207322,11,109,C,obst,frication,voiceless,8.543835122,9.120962561,26
6.331145915,6.103676538,die,4.83,young,V,7.273092596,0.8103752,1.791759469,0.05775,1.53782,2.708050201,2.302585093,3,9,7.526686,12.35184,7,5.135798437,42,9.516132464,6,4.574710979,0,0,3.583518938,9.503606823,0,4279,C,obst,burst,voiced,9.407139948,9.816730689,30
6.500238067,6.191544159,knead,2.57,young,V,3.044522438,1.763588592,0.693147181,0,1.52983,1.098612289,0,5,0,8.684697,10.87338,14,6.974478911,24,6.760414691,5,5.209486153,2.302585093,6.787844982,2.995732274,6.523562306,0,52,C,cont,short,voiced,9.909569023,10.2296569,23
6.37927472,6.128614385,trip,5.13,young,V,6.925595197,0.681816721,2.079441542,0.23697,1.04842,2.48490665,2.63905733,4,4,8.413294,12.29809,25,5.942799375,28,6.063785209,25,5.942799375,0,0,1.386294361,3.912023005,1215,125,C,obst,burst,voiceless,13.53631768,13.67863644,26
6.477403039,6.156978986,toll,3.47,young,V,4.859812404,1.969440646,1.791759469,0.27265,1.38218,1.609437912,1.791759469,4,9,8.888735,13.45478,12,4.418840608,30,6.637258031,9,4.204692619,1.386294361,2.833213344,3.091042453,6.546785411,145,43,C,obst,burst,voiceless,9.739379125,10.33113807,29
6.334983327,6.121615232,hail,3.37,young,V,4.59511985,1.927891644,1.945910149,0.58466,1.37862,2.079441542,0,4,12,8.67753,13.49254,19,5.455321115,40,6.188264123,19,5.455321115,0,0,3.091042453,5.537334267,66,129,C,obst,frication,voiceless,8.761706768,9.295232839,28
6.384148321,6.139237791,poll,3.53,young,V,5.023880521,-0.882026138,2.197224577,0.21463,1.45716,2.302585093,1.945910149,4,9,8.397157,12.07807,12,4.418840608,30,6.637258031,9,4.204692619,1.386294361,2.833213344,3.091042453,6.546785411,263,45,C,obst,burst,voiceless,9.664659134,10.43493899,24
6.345460907,6.11699527,dig,3.57,young,V,5.710427017,0.010652564,1.609437912,0.19706,1.69677,2.397895273,1.945910149,3,13,7.47939,12.35184,16,6.190315406,15,6.188264123,14,6.167516491,0.693147181,0.693147181,0,0,46,716,C,obst,burst,voiced,12.13900827,12.82768892,29
6.33836437,6.17461909,pay,5.3,young,V,8.131530711,-0.581886943,3.496507561,1.03096,1.55836,2.564949357,3.36729583,3,12,7.473439,12.00343,32,8.414495793,49,10.35475424,30,8.375629627,0.693147181,0,2.944438979,10.19969567,407,6268,C,obst,burst,voiceless,10.2722541,10.76663064,30
6.348404456,6.10880304,shove,3.67,young,V,4.356708827,-1.21468446,1.386294361,0.03908,1.62954,1.609437912,1.098612289,5,3,9.125276,12.41582,17,6.359573869,4,10.50930512,3,5.497168225,2.708050201,5.814130532,0.693147181,10.50265367,23,215,C,obst,frication,voiceless,7.898411093,8.228443883,26
6.392670598,6.135131897,tire,4.57,young,V,4.234106505,1.85456037,1.791759469,1.47927,1.65776,1.609437912,2.708050201,4,12,9.01965,13.2514,12,5.631211782,14,5.634789603,12,5.631211782,0,0,1.098612289,0.693147181,0,138,C,obst,burst,voiceless,11.07081712,11.42484807,29
6.393373339,6.125339631,damn,5.67,young,V,6.463029457,-0.347333476,2.397895273,1.13654,0.62258,1.386294361,1.098612289,4,3,7.447121,11.32815,1,3.555348061,23,5.789960171,1,3.555348061,0,0,3.135494216,5.680172609,51,338,C,obst,burst,voiced,8.920923462,9.287764269,30
6.4479079,6.157190828,pine,4,young,V,5.384495063,0.465975058,2.197224577,1.06289,1.19959,1.386294361,5.043425117,4,16,8.594867,11.17479,20,6.582025139,23,6.726233402,20,6.582025139,0,0,1.386294361,4.727387819,307,24,C,obst,burst,voiceless,9.223355309,9.647239546,29
6.355586692,6.148040854,add,5.27,young,V,7.319202459,0.780773241,1.945910149,0.90113,1.63277,1.791759469,2.079441542,3,4,7.487136,12.53898,1,4.48863637,18,8.617943095,0,0,0,0,2.890371758,8.601901919,0,4190,V,cont,short,voiced,8.906799884,9.232395363,30
6.435589314,6.129485845,damp,4.13,young,V,6.210600077,0.612178118,2.48490665,0.89655,0.47988,1.791759469,0,4,8,7.977374,11.32815,13,4.905274778,12,4.86753445,12,4.86753445,0.693147181,1.791759469,0,0,20,50,C,obst,burst,voiced,8.920923462,9.287764269,26
6.432055457,6.168354714,sneer,2.83,young,V,3.891820298,2.610886453,1.386294361,0.12566,1.83108,1.609437912,0,5,2,9.046418,9.89868,12,4.574710979,36,7.824845691,12,4.574710979,0,0,3.218875825,7.785720897,26,88,C,obst,frication,voiceless,8.543835122,9.120962561,29
6.351461467,6.124902185,dun,1.2,young,V,3.496507561,-2.644238688,1.386294361,0,1.10012,2.079441542,0,3,14,7.297789,11.00965,13,6.23636959,20,8.407155086,12,6.234410726,0,0,2.079441542,8.286269453,37,5,C,obst,burst,voiced,9.647497927,10.67449814,6
6.540264916,6.16057421,kneel,3.9,young,V,4.110873864,2.829940019,0.693147181,0,1.83136,1.098612289,0,5,0,8.631758,10.87338,10,5.843544417,23,6.313548046,10,5.843544417,0,0,2.63905733,5.33753808,0,406,C,cont,short,voiced,9.909569023,10.2296569,30
6.476803118,6.149536102,din,1.8,young,V,4.317488114,-0.054488185,1.098612289,0,0.26548,1.609437912,0,3,15,7.929409,12.35184,17,9.988425949,20,10.09637806,16,9.98838002,0,0,1.386294361,7.817222786,74,3,C,obst,burst,voiced,12.13900827,12.82768892,19
6.475139916,6.113903394,whine,3.97,young,V,4.189654742,1.522426535,1.386294361,0.13174,1.64259,1.609437912,0,5,5,9.55608,12.5978,20,6.582025139,23,6.726233402,20,6.582025139,0,0,1.386294361,4.727387819,45,116,C,cont,short,voiced,10.9563351,11.16600281,27
6.459528797,6.123150488,bulge,3.53,young,V,4.465908119,0.545916944,1.791759469,0.11058,1.67914,1.609437912,0.693147181,5,3,8.264607,11.86562,1,1.791759469,1,1.791759469,1,1.791759469,0,0,0,0,67,201,C,obst,burst,voiced,11.61771782,11.69964567,29
6.415047858,6.121615232,dip,4.4,young,V,5.062595033,0.485824322,1.945910149,0.37893,1.75655,2.833213344,2.397895273,3,12,7.201762,12.35184,25,5.942799375,28,6.063785209,24,5.926926026,0,0,1.386294361,3.912023005,55,300,C,obst,burst,voiced,12.13900827,12.82768892,29
6.536285718,6.212606096,spite,3.57,young,V,6.786716951,3.426341563,1.791759469,0.2956,0.05717,1.386294361,0,5,6,9.061716,11.50982,13,6.805722553,33,8.143517406,13,6.805722553,0,0,3.044522438,7.839525582,885,5,C,obst,frication,voiceless,12.0300512,12.4928443,29
6.357443574,6.186002841,pray,4.97,young,V,5.598421959,0.791127589,2.302585093,0.18875,1.59446,1.098612289,0,4,6,8.362992,12.19724,32,8.414495793,49,10.35475424,31,8.414495793,0.693147181,0,2.944438979,10.19969567,0,505,C,obst,burst,voiceless,11.99156668,12.43677158,30
6.541938677,6.132095677,munch,3.9,young,V,2.833213344,-0.845615774,0.693147181,0,1.47596,1.098612289,0,5,5,8.808073,11.10166,7,4.189654742,7,4.189654742,7,4.189654742,0,0,0,0,0,85,C,cont,short,voiced,11.57229754,11.73079111,24
6.436454809,6.138158926,whirl,2.8,young,V,3.912023005,1.021651248,1.945910149,1.11978,1.7372,2.302585093,1.098612289,5,2,8.979204,12.5978,4,5.420534999,11,5.529429088,4,5.420534999,0,0,2.079441542,3.295836866,26,183,C,cont,short,voiced,10.94457665,11.0729776,27
6.33167977,6.166887362,slide,4.17,young,V,5.683579767,0.359594654,2.197224577,0.41047,1.86845,2.397895273,2.302585093,5,4,8.920764,10.60569,13,6.558197803,27,7.033506484,13,6.558197803,0,0,2.708050201,6.063785209,216,626,C,obst,frication,voiceless,10.08008442,10.22168671,30
6.406021532,6.166047908,creak,3.27,young,V,3.36729583,0.700067623,1.791759469,0.31468,1.77422,1.098612289,0,5,6,8.996744,11.27694,16,5.66296048,32,6.49677499,14,5.247024072,1.098612289,4.59511985,2.944438979,6.161207322,21,145,C,obst,burst,voiceless,11.08304983,11.59553718,23
6.45829126,6.153583397,hoist,2.77,young,V,3.295836866,0.916290732,1.098612289,0,1.65483,1.609437912,0,5,2,9.162286,12.69734,4,2.564949357,5,2.890371758,4,2.564949357,0,0,0.693147181,1.791759469,14,75,C,obst,frication,voiceless,4.65396035,4.700480366,29
6.418315995,6.208187531,creep,3.6,young,V,4.990432587,0.531444911,2.079441542,0.73148,1.83507,2.197224577,1.386294361,5,4,8.936259,11.27694,14,6.28785856,19,6.385194399,14,6.28785856,0,0,1.791759469,4.025351691,45,466,C,obst,burst,voiceless,11.08304983,11.59553718,30
6.286556598,6.124464549,lift,4.8,young,V,6.710523109,-0.067578961,2.833213344,0.30705,1.72827,3.433987204,2.397895273,4,8,8.071226,12.78698,9,5.036952602,9,5.036952602,9,5.036952602,0,0,0,0,396,1578,C,cont,short,voiced,12.64311717,13.57854822,30
6.365524984,6.234606785,spill,4.4,young,V,4.382026635,-0.395414772,1.791759469,0.07271,2.18998,2.302585093,1.386294361,5,4,8.860736,11.50982,28,8.192847135,31,8.194229305,28,8.192847135,0,0,1.386294361,1.791759469,16,322,C,obst,frication,voiceless,12.0300512,12.4928443,29
6.590094983,6.207784873,breach,2.87,young,V,5.159055299,2.779509165,1.098612289,0,0.832,1.791759469,2.564949357,6,5,9.569038,10.9819,9,7.00488199,14,7.064759028,9,7.00488199,0,0,1.791759469,4.234106505,175,28,C,obst,burst,voiced,11.06810603,11.39766051,26
6.358621859,6.251132873,split,4.03,young,V,6.514712691,0.229832539,1.609437912,0.05391,0.81633,3.044522438,2.944438979,5,2,9.09549,11.50982,23,9.132378831,25,9.132378831,23,9.132378831,0,0,1.098612289,0,211,599,C,obst,frication,voiceless,12.0300512,12.4928443,29
6.387283278,6.148468296,sweep,3.93,young,V,5.568344504,0.920114828,2.302585093,0.27412,1.64092,2.708050201,2.397895273,5,4,8.600417,9.8176,14,6.28785856,19,6.385194399,14,6.28785856,0,0,1.791759469,4.025351691,113,915,C,obst,frication,voiceless,9.774574052,10.01699479,29
6.290957842,6.156555167,swear,4.6,young,V,5.579729826,-0.819197832,1.386294361,0.08954,1.98269,1.791759469,1.386294361,5,4,8.947194,9.8176,21,7.434257382,40,8.943897803,4,4.700480366,2.890371758,7.367708572,3.610917913,8.929567708,0,576,C,obst,frication,voiceless,9.774574052,10.01699479,30
6.360732367,6.127960292,raise,4.67,young,V,6.705639095,1.841186311,1.609437912,0.05608,1.68916,3.433987204,1.386294361,5,0,9.183153,12.61695,4,4.262679877,32,6.678342115,4,4.262679877,0,0,3.36729583,6.586171655,0,3147,C,cont,short,voiced,10.45463905,11.35426965,27
6.711874206,6.178773645,chide,2.4,young,V,1.609437912,0.328504067,0.693147181,0,1.80412,0.693147181,0,5,3,9.210203,12.67433,13,6.558197803,27,7.033506484,13,6.558197803,0,0,2.708050201,6.063785209,0,34,C,obst,frication,voiceless,10.00906305,10.07230163,19
6.239398267,6.184767256,smile,5.73,young,V,7.421177529,1.965856413,1.098612289,0,1.76204,1.386294361,0,5,2,8.871229,10.57664,11,6.821107472,19,6.937314081,11,6.821107472,0,0,2.197224577,4.736198448,1488,2892,C,obst,frication,voiceless,10.06997609,10.12559056,29
6.341082146,6.147827065,bring,6.13,young,V,8.087332926,-0.087257274,0.693147181,0,1.61475,2.48490665,4.043051268,5,2,9.279029,10.9819,19,6.774223886,19,6.774223886,19,6.774223886,0,0,0,0,0,9176,C,obst,burst,voiced,11.06810603,11.39766051,29
6.539022213,6.187031331,glint,2.33,young,V,4.077537444,2.796603598,1.098612289,0,1.72156,1.609437912,0,5,1,9.024812,10.43834,14,4.343805422,13,4.158883083,13,4.158883083,0.693147181,2.63905733,0,0,55,82,C,obst,burst,voiced,9.495895183,10.00047814,23
6.403127078,6.144614727,bribe,3.62,young,V,4.510859507,1.620487749,1.609437912,0.83017,1.72728,1.098612289,0,5,3,8.704221,10.9819,5,2.397895273,5,2.397895273,5,2.397895273,0,0,0,0,85,93,C,obst,burst,voiced,11.06810603,11.39766051,30
6.318481509,6.061456919,name,6.34,young,V,8.463159303,-0.156012693,2.944438979,0.51262,1.28329,2.772588722,3.295836866,4,8,8.278614,11.82302,12,7.552237288,15,7.620705087,12,7.552237288,0,0,1.386294361,4.912654886,6012,1039,C,cont,short,voiced,10.70063432,11.45632337,30
6.375075926,6.140530895,rinse,4.9,young,V,4.584967479,0.21299118,1.098612289,0,1.52969,2.079441542,0.693147181,5,0,9.3187,12.78563,1,1.945910149,6,6.508769137,1,1.945910149,0,0,1.791759469,6.499787041,24,147,C,cont,short,voiced,12.11539273,12.93661676,29
6.343880434,6.117876909,change,5.6,young,V,8.499029221,0.411266015,3.258096538,0.30865,1.78738,3.044522438,3.583518938,6,2,9.917823,12.67433,6,6.188264123,5,6.184148891,5,6.184148891,0.693147181,1.098612289,0,0,3788,8239,C,obst,frication,voiceless,9.625095527,9.783577256,30
6.433470499,6.035242169,chip,4.63,young,V,4.804021045,-1.305226538,1.791759469,0.33997,1.66606,2.708050201,3.044522438,4,8,8.32186,12.67433,25,5.942799375,28,6.063785209,25,5.942799375,0,0,1.386294361,3.912023005,274,100,C,obst,frication,voiceless,8.133880888,9.101083386,30
6.308480882,6.21640648,steal,4.4,young,V,5.416100402,1.044124103,1.791759469,0.35859,2.07251,1.791759469,0.693147181,5,4,9.548336,13.30069,13,5.33753808,23,6.313548046,13,5.33753808,0,0,2.397895273,5.843544417,4,941,C,obst,frication,voiceless,12.42202641,13.1273947,29
6.451686113,6.074656138,wed,3.14,young,V,2.302585093,-0.924258902,1.609437912,1.8486,1.04792,1.386294361,0,3,8,7.993917,12.52566,14,6.320768294,24,8.132412675,13,6.317164687,0,0,2.397895273,7.954372273,0,14,C,cont,short,voiced,11.51039226,11.64805059,26
6.480335931,6.11412456,chap,2.97,young,V,5.953243334,-0.966045181,1.386294361,0.01973,0.93894,1.791759469,0,4,6,8.544455,12.67433,22,5.099866428,23,5.087596335,21,5.087596335,0.693147181,1.098612289,1.098612289,0,506,25,C,obst,frication,voiceless,8.927579504,9.380083147,26
6.33150185,6.192362489,scratch,4.72,young,V,5.247024072,-0.076961041,2.079441542,0.24596,1.8838,2.302585093,2.302585093,7,0,9.494367,11.1627,10,5.332718793,9,4.836281907,8,4.762173935,0.693147181,4.406719247,0,0,130,429,C,obst,frication,voiceless,11.12901145,11.57856338,29
6.399509657,6.198681948,fail,5.03,young,V,6.481577129,1.645295222,1.945910149,0.94468,1.66069,2.48490665,0,4,13,8.323047,11.54842,19,5.455321115,40,6.188264123,19,5.455321115,0,0,3.091042453,5.537334267,0,2608,C,obst,frication,voiceless,10.28178699,10.54312847,29
